time,concentration,condensor temp,saturator temp,optics temp,flow,ready environment,reference detector voltage,detector voltage,pump control value,1 second counts,liquid level,count_datetime,pulse counts,pulse width,good pulses,pulse conc,pulse conc nodead,precip_datetime,precip_voltage
2024-02-08 12:25:02.759388,6662.84,10.1,42.5,40.8,5.01,NOTREADY,4.976,0.029,173,5219,FULL,2024-02-08 12:25:01.759109,0.0,0,0,0.0,0.0,2024-02-08 12:25:02.745806,1967.4457550048828
2024-02-08 12:25:03.750565,6568.36,10.1,42.5,40.8,4.99,NOTREADY,4.973,0.026,174,5145,FULL,2024-02-08 12:25:02.765401,0.0,0,0,0.0,0.0,2024-02-08 12:25:03.748512,1972.690200805664
2024-02-08 12:25:04.758615,6756.03,10.1,42.5,40.8,5.03,NOTREADY,4.969,0.026,173,5292,FULL,2024-02-08 12:25:03.768558,0.0,0,0,0.0,0.0,2024-02-08 12:25:04.751515,1973.385238647461
2024-02-08 12:25:05.766717,7174.77,10.1,42.6,40.9,5.02,NOTREADY,4.995,0.027,174,5620,FULL,2024-02-08 12:25:04.767813,0.0,0,0,0.0,0.0,2024-02-08 12:25:05.754707,1969.5466995239258
2024-02-08 12:25:06.743988,6907.95,10.1,42.6,40.9,4.99,NOTREADY,4.997,0.026,173,5411,FULL,2024-02-08 12:25:05.754707,0.0,0,0,0.0,0.0,2024-02-08 12:25:06.740973,1972.9743957519531
2024-02-08 12:25:07.751595,6988.38,10.1,42.6,40.9,5.00,NOTREADY,5.011,0.027,174,5474,FULL,2024-02-08 12:25:06.756029,0.0,0,0,0.0,0.0,2024-02-08 12:25:07.743365,1973.8117218017578
2024-02-08 12:25:08.744047,6899.02,10.1,42.7,40.9,5.02,NOTREADY,5.021,0.027,173,5404,FULL,2024-02-08 12:25:07.755661,0.0,0,0,0.0,0.0,2024-02-08 12:25:08.746272,1973.6852645874023
2024-02-08 12:25:09.752296,6967.96,10.1,42.7,40.9,4.99,NOTREADY,5.028,0.027,174,5458,FULL,2024-02-08 12:25:08.758940,0.0,0,0,0.0,0.0,2024-02-08 12:25:09.748575,1969.0254211425781
2024-02-08 12:25:10.744169,6882.42,10.1,42.7,40.9,5.03,NOTREADY,5.018,0.026,173,5391,FULL,2024-02-08 12:25:09.758960,0.0,0,0,0.0,0.0,2024-02-08 12:25:10.751428,1979.5930862426758
2024-02-08 12:25:11.752867,7472.23,10.1,42.8,40.9,4.99,NOTREADY,4.989,0.027,174,5853,FULL,2024-02-08 12:25:10.760161,0.0,0,0,0.0,0.0,2024-02-08 12:25:11.753990,1979.7510147094727
2024-02-08 12:25:12.760500,7680.33,10.1,42.8,40.9,5.03,NOTREADY,4.982,0.027,173,6016,FULL,2024-02-08 12:25:11.760200,0.0,0,0,0.0,0.0,2024-02-08 12:25:12.740434,1977.1446228027344
2024-02-08 12:25:13.753047,7432.66,10.1,42.8,41.0,5.02,NOTREADY,4.983,0.027,174,5822,FULL,2024-02-08 12:25:12.754993,0.0,0,0,0.0,0.0,2024-02-08 12:25:13.742820,1978.5032272338867
2024-02-08 12:25:14.745385,7206.69,10.1,42.9,41.0,5.00,NOTREADY,5.006,0.027,173,5645,FULL,2024-02-08 12:25:13.757052,0.0,0,0,0.0,0.0,2024-02-08 12:25:14.745385,1981.378173828125
2024-02-08 12:25:15.753675,7380.31,10.1,42.9,41.0,4.99,NOTREADY,5.014,0.028,173,5781,FULL,2024-02-08 12:25:14.758044,0.0,0,0,0.0,0.0,2024-02-08 12:25:15.747978,1982.4207305908203
2024-02-08 12:25:16.745769,7569.26,10.1,42.9,41.0,5.00,NOTREADY,5.030,0.028,174,5929,FULL,2024-02-08 12:25:15.763942,0.0,0,0,0.0,0.0,2024-02-08 12:25:16.750511,1976.6708374023438
2024-02-08 12:25:17.754056,7760.76,10.1,42.9,41.0,5.03,NOTREADY,5.032,0.028,173,6079,FULL,2024-02-08 12:25:16.764255,0.0,0,0,0.0,0.0,2024-02-08 12:25:17.753493,1984.5373153686523
2024-02-08 12:25:18.746209,7874.38,10.1,43.0,41.0,4.99,NOTREADY,4.995,0.029,174,6168,FULL,2024-02-08 12:25:17.755611,0.0,0,0,0.0,0.0,2024-02-08 12:25:18.739030,1983.2895278930664
2024-02-08 12:25:19.754507,7736.50,10.1,43.0,41.0,5.02,NOTREADY,4.976,0.028,173,6060,FULL,2024-02-08 12:25:18.764684,0.0,0,0,0.0,0.0,2024-02-08 12:25:19.741911,1981.0148239135742
2024-02-08 12:25:20.762902,7921.61,10.1,43.0,41.1,5.00,NOTREADY,4.974,0.026,173,6205,FULL,2024-02-08 12:25:19.769274,0.0,0,0,0.0,0.0,2024-02-08 12:25:20.744843,1982.942008972168
2024-02-08 12:25:21.755158,7542.45,10.1,43.1,41.1,4.99,NOTREADY,4.970,0.027,174,5908,FULL,2024-02-08 12:25:20.768619,0.0,0,0,0.0,0.0,2024-02-08 12:25:21.747559,1986.5592956542969
2024-02-08 12:25:22.747499,7585.85,10.1,43.1,41.1,5.00,NOTREADY,4.970,0.029,173,5942,FULL,2024-02-08 12:25:21.756225,0.0,0,0,0.0,0.0,2024-02-08 12:25:22.750198,1984.6796035766602
2024-02-08 12:25:23.739401,8109.28,10.1,43.1,41.1,5.00,NOTREADY,4.999,0.028,173,6352,FULL,2024-02-08 12:25:22.756260,0.0,0,0,0.0,0.0,2024-02-08 12:25:23.752719,1964.112663269043
2024-02-08 12:25:24.747880,8062.05,10.1,43.2,41.1,5.00,NOTREADY,5.000,0.028,173,6315,FULL,2024-02-08 12:25:23.761225,0.0,0,0,0.0,0.0,2024-02-08 12:25:24.739078,1972.4847793579102
2024-02-08 12:25:25.755705,8027.58,10.1,43.2,41.2,4.99,NOTREADY,5.002,0.027,173,6288,FULL,2024-02-08 12:25:24.759027,0.0,0,0,0.0,0.0,2024-02-08 12:25:25.741091,1973.0850219726562
2024-02-08 12:25:26.748530,8086.30,10.1,43.2,41.2,5.01,NOTREADY,5.010,0.028,172,6334,FULL,2024-02-08 12:25:25.759719,0.0,0,0,0.0,0.0,2024-02-08 12:25:26.744850,1973.5431671142578
2024-02-08 12:25:27.756418,8258.65,10.1,43.2,41.2,4.98,NOTREADY,5.016,0.027,173,6469,FULL,2024-02-08 12:25:26.768423,0.0,0,0,0.0,0.0,2024-02-08 12:25:27.747382,1968.8041687011719
2024-02-08 12:25:28.748659,8261.20,10.0,43.3,41.2,4.99,NOTREADY,5.023,0.027,174,6471,FULL,2024-02-08 12:25:27.762977,0.0,0,0,0.0,0.0,2024-02-08 12:25:28.749674,1974.3644714355469
2024-02-08 12:25:29.757138,7994.38,10.0,43.3,41.3,5.03,NOTREADY,5.032,0.029,173,6262,FULL,2024-02-08 12:25:28.767759,0.0,0,0,0.0,0.0,2024-02-08 12:25:29.752428,1974.6015548706055
2024-02-08 12:25:30.765311,8591.85,10.0,43.3,41.3,4.99,NOTREADY,5.003,0.029,173,6730,FULL,2024-02-08 12:25:29.769191,0.0,0,0,0.0,0.0,2024-02-08 12:25:30.754671,1968.5199737548828
2024-02-08 12:25:31.757207,8585.47,10.0,43.4,41.3,5.03,NOTREADY,4.970,0.028,174,6725,FULL,2024-02-08 12:25:30.756747,0.0,0,0,0.0,0.0,2024-02-08 12:25:31.741658,1977.713394165039
2024-02-08 12:25:32.749742,8336.52,10.0,43.4,41.3,5.00,NOTREADY,4.999,0.027,173,6530,FULL,2024-02-08 12:25:31.753698,0.0,0,0,0.0,0.0,2024-02-08 12:25:32.744474,1978.5032272338867
2024-02-08 12:25:33.757969,8579.09,10.0,43.4,41.3,5.01,NOTREADY,4.987,0.028,173,6720,FULL,2024-02-08 12:25:32.763997,0.0,0,0,0.0,0.0,2024-02-08 12:25:33.746825,1976.4339447021484
2024-02-08 12:25:34.766207,8710.58,10.0,43.5,41.3,5.00,NOTREADY,4.987,0.028,173,6823,FULL,2024-02-08 12:25:33.767678,0.0,0,0,0.0,0.0,2024-02-08 12:25:34.749183,1974.143409729004
2024-02-08 12:25:35.758237,8856.12,10.0,43.5,41.3,5.01,NOTREADY,4.997,0.027,172,6937,FULL,2024-02-08 12:25:34.767913,0.0,0,0,0.0,0.0,2024-02-08 12:25:35.751700,1977.3500442504883
2024-02-08 12:25:36.750629,9108.90,10.0,43.5,41.4,4.98,NOTREADY,5.015,0.030,173,7135,FULL,2024-02-08 12:25:35.767950,0.0,0,0,0.0,0.0,2024-02-08 12:25:36.754317,1976.7814636230469
2024-02-08 12:25:37.742511,9433.17,10.0,43.6,41.4,5.00,NOTREADY,5.025,0.029,173,7389,FULL,2024-02-08 12:25:36.755992,0.0,0,0,0.0,0.0,2024-02-08 12:25:37.740438,1974.3171691894531
2024-02-08 12:25:38.751424,9085.92,10.0,43.6,41.4,5.01,NOTREADY,5.030,0.028,172,7117,FULL,2024-02-08 12:25:37.756683,0.0,0,0,0.0,0.0,2024-02-08 12:25:38.743204,1979.3561935424805
2024-02-08 12:25:39.759304,9246.78,10.0,43.6,41.4,5.01,NOTREADY,5.015,0.030,173,7243,FULL,2024-02-08 12:25:38.760674,0.0,0,0,0.0,0.0,2024-02-08 12:25:39.745656,1978.4557342529297
2024-02-08 12:25:40.767493,9066.77,10.0,43.6,41.4,4.99,NOTREADY,4.999,0.030,172,7102,FULL,2024-02-08 12:25:39.753744,0.0,0,0,0.0,0.0,2024-02-08 12:25:40.747812,1975.343894958496
2024-02-08 12:25:41.745080,9196.99,10.0,43.6,41.4,5.01,NOTREADY,4.989,0.029,173,7204,FULL,2024-02-08 12:25:40.769035,0.0,0,0,0.0,0.0,2024-02-08 12:25:41.750288,1977.7923583984375
2024-02-08 12:25:42.752172,9219.97,10.0,43.6,41.4,5.01,NOTREADY,4.983,0.029,172,7222,FULL,2024-02-08 12:25:41.767578,0.0,0,0,0.0,0.0,2024-02-08 12:25:42.752172,1979.1349411010742
2024-02-08 12:25:43.744347,8873.99,10.0,43.7,41.4,4.98,NOTREADY,4.989,0.027,173,6951,FULL,2024-02-08 12:25:42.762428,0.0,0,0,0.0,0.0,2024-02-08 12:25:43.754379,1978.1082153320312
2024-02-08 12:25:44.752427,8945.49,10.0,43.7,41.5,5.02,NOTREADY,5.005,0.028,172,7007,FULL,2024-02-08 12:25:43.757082,0.0,0,0,0.0,0.0,2024-02-08 12:25:44.740810,1972.3268508911133
2024-02-08 12:25:45.760547,8940.38,10.0,43.7,41.5,4.98,NOTREADY,5.019,0.029,173,7003,FULL,2024-02-08 12:25:44.762610,0.0,0,0,0.0,0.0,2024-02-08 12:25:45.743376,1978.7874221801758
2024-02-08 12:25:46.752970,8838.25,10.0,43.7,41.5,5.01,NOTREADY,5.021,0.029,172,6923,FULL,2024-02-08 12:25:45.759040,0.0,0,0,0.0,0.0,2024-02-08 12:25:46.745870,1978.7084579467773
2024-02-08 12:25:47.745537,9071.88,10.0,43.8,41.5,4.99,NOTREADY,5.025,0.028,173,7106,FULL,2024-02-08 12:25:46.765707,0.0,0,0,0.0,0.0,2024-02-08 12:25:47.748768,1975.612449645996
2024-02-08 12:25:48.753461,9267.20,10.0,43.8,41.5,4.98,NOTREADY,5.023,0.029,172,7259,FULL,2024-02-08 12:25:47.767153,0.0,0,0,0.0,0.0,2024-02-08 12:25:48.750923,1979.9406051635742
2024-02-08 12:25:49.761863,9577.43,10.0,43.8,41.5,5.01,NOTREADY,5.012,0.031,173,7502,FULL,2024-02-08 12:25:48.768034,0.0,0,0,0.0,0.0,2024-02-08 12:25:49.753201,1980.7621002197266
2024-02-08 12:25:50.739186,9514.87,10.0,43.8,41.5,4.99,NOTREADY,4.998,0.029,172,7453,FULL,2024-02-08 12:25:49.753804,0.0,0,0,0.0,0.0,2024-02-08 12:25:50.739700,1979.3720245361328
2024-02-08 12:25:51.746701,9546.79,10.0,43.8,41.5,4.99,NOTREADY,4.987,0.029,173,7478,FULL,2024-02-08 12:25:50.758572,0.0,0,0,0.0,0.0,2024-02-08 12:25:51.742419,1970.8419799804688
2024-02-08 12:25:52.754823,9599.13,10.1,43.9,41.5,5.02,NOTREADY,4.987,0.030,172,7519,FULL,2024-02-08 12:25:51.764351,0.0,0,0,0.0,0.0,2024-02-08 12:25:52.744614,1979.277229309082
2024-02-08 12:25:53.762952,9503.38,10.1,43.9,41.6,4.99,NOTREADY,4.989,0.031,173,7444,FULL,2024-02-08 12:25:52.766016,0.0,0,0,0.0,0.0,2024-02-08 12:25:53.747593,1979.6720504760742
2024-02-08 12:25:54.740367,9453.59,10.1,43.9,41.6,5.03,NOTREADY,4.999,0.029,172,7405,FULL,2024-02-08 12:25:53.758891,0.0,0,0,0.0,0.0,2024-02-08 12:25:54.750484,1977.0814895629883
2024-02-08 12:25:55.747246,9479.13,10.1,43.9,41.6,4.99,NOTREADY,5.013,0.031,173,7425,FULL,2024-02-08 12:25:54.759094,0.0,0,0,0.0,0.0,2024-02-08 12:25:55.752862,1980.572509765625
2024-02-08 12:25:56.755586,9696.16,10.1,43.9,41.6,4.99,NOTREADY,5.016,0.030,172,7595,FULL,2024-02-08 12:25:55.766918,0.0,0,0,0.0,0.0,2024-02-08 12:25:56.739816,1979.3087005615234
2024-02-08 12:25:57.748017,9587.64,10.1,43.9,41.6,5.02,NOTREADY,5.021,0.029,173,7510,FULL,2024-02-08 12:25:56.767145,0.0,0,0,0.0,0.0,2024-02-08 12:25:57.742405,1978.676986694336
2024-02-08 12:25:58.755858,9568.49,10.1,44.0,41.6,4.99,NOTREADY,5.015,0.029,172,7495,FULL,2024-02-08 12:25:57.765956,0.0,0,0,0.0,0.0,2024-02-08 12:25:58.745064,1973.385238647461
2024-02-08 12:25:59.748213,9331.04,10.1,44.0,41.6,4.99,NOTREADY,5.007,0.030,173,7309,FULL,2024-02-08 12:25:58.755349,0.0,0,0,0.0,0.0,2024-02-08 12:25:59.747604,1980.4145812988281
2024-02-08 12:26:00.756643,9402.53,10.1,44.0,41.6,5.01,NOTREADY,4.992,0.029,172,7365,FULL,2024-02-08 12:25:59.760088,0.0,0,0,0.0,0.0,2024-02-08 12:26:00.749957,1972.579574584961
2024-02-08 12:26:01.748651,9431.89,10.1,44.0,41.7,4.99,NOTREADY,4.993,0.029,173,7388,FULL,2024-02-08 12:26:00.761401,0.0,0,0,0.0,0.0,2024-02-08 12:26:01.746103,1980.6198120117188
2024-02-08 12:26:02.757121,9444.66,10.1,44.0,41.7,5.02,NOTREADY,5.005,0.031,172,7398,FULL,2024-02-08 12:26:01.762386,0.0,0,0,0.0,0.0,2024-02-08 12:26:02.748997,1980.082893371582
2024-02-08 12:26:03.749256,9285.08,10.1,44.0,41.7,4.99,NOTREADY,5.013,0.028,173,7273,FULL,2024-02-08 12:26:02.761347,0.0,0,0,0.0,0.0,2024-02-08 12:26:03.750854,1975.881004333496
2024-02-08 12:26:04.741371,9551.90,10.1,44.0,41.7,5.02,NOTREADY,5.020,0.030,172,7482,FULL,2024-02-08 12:26:03.757026,0.0,0,0,0.0,0.0,2024-02-08 12:26:04.753035,1978.471565246582
2024-02-08 12:26:05.749759,9507.21,10.1,44.1,41.7,5.02,NOTREADY,5.024,0.030,173,7447,FULL,2024-02-08 12:26:04.763727,0.0,0,0,0.0,0.0,2024-02-08 12:26:05.739202,1978.3926010131836
2024-02-08 12:26:06.758006,9610.62,10.1,44.1,41.7,5.00,NOTREADY,4.987,0.028,172,7528,FULL,2024-02-08 12:26:05.764466,0.0,0,0,0.0,0.0,2024-02-08 12:26:06.741708,1978.1557083129883
2024-02-08 12:26:07.749925,9639.98,10.1,44.1,41.7,4.99,NOTREADY,5.014,0.031,172,7551,FULL,2024-02-08 12:26:06.757492,0.0,0,0,0.0,0.0,2024-02-08 12:26:07.743846,1971.284294128418
2024-02-08 12:26:08.742675,9739.56,10.1,44.1,41.7,4.99,NOTREADY,5.014,0.031,173,7629,FULL,2024-02-08 12:26:07.757614,0.0,0,0,0.0,0.0,2024-02-08 12:26:08.746377,1979.6562194824219
2024-02-08 12:26:09.750829,9605.52,10.1,44.1,41.7,5.03,NOTREADY,5.006,0.031,172,7524,FULL,2024-02-08 12:26:08.762804,0.0,0,0,0.0,0.0,2024-02-08 12:26:09.748270,1978.7242889404297
2024-02-08 12:26:10.758980,9276.14,10.1,44.1,41.8,4.99,NOTREADY,5.004,0.028,173,7266,FULL,2024-02-08 12:26:09.769210,0.0,0,0,0.0,0.0,2024-02-08 12:26:10.750285,1970.8419799804688
2024-02-08 12:26:11.751223,9373.16,10.1,44.2,41.8,5.02,NOTREADY,5.002,0.030,172,7342,FULL,2024-02-08 12:26:10.764985,0.0,0,0,0.0,0.0,2024-02-08 12:26:11.752276,1978.5032272338867
2024-02-08 12:26:12.743585,9563.39,10.1,44.2,41.8,4.99,NOTREADY,5.006,0.030,173,7491,FULL,2024-02-08 12:26:11.756492,0.0,0,0,0.0,0.0,2024-02-08 12:26:12.754796,1978.5663604736328
2024-02-08 12:26:13.751278,9714.03,10.1,44.2,41.8,4.99,NOTREADY,5.010,0.030,172,7609,FULL,2024-02-08 12:26:12.767818,0.0,0,0,0.0,0.0,2024-02-08 12:26:13.741191,1976.6077041625977
2024-02-08 12:26:14.743523,9698.71,10.1,44.2,41.8,5.03,NOTREADY,5.014,0.031,173,7597,FULL,2024-02-08 12:26:13.758010,0.0,0,0,0.0,0.0,2024-02-08 12:26:14.743523,1978.7559509277344
2024-02-08 12:26:15.752306,9705.09,10.1,44.2,41.8,4.99,NOTREADY,5.020,0.031,172,7602,FULL,2024-02-08 12:26:14.767352,0.0,0,0,0.0,0.0,2024-02-08 12:26:15.746580,1979.9880981445312
2024-02-08 12:26:16.744401,9417.85,10.1,44.2,41.8,5.00,NOTREADY,5.018,0.028,173,7377,FULL,2024-02-08 12:26:15.757983,0.0,0,0,0.0,0.0,2024-02-08 12:26:16.748935,1977.9029846191406
2024-02-08 12:26:17.752320,9634.88,10.1,44.2,41.8,5.02,NOTREADY,4.985,0.031,172,7547,FULL,2024-02-08 12:26:16.756148,0.0,0,0,0.0,0.0,2024-02-08 12:26:17.751276,1972.153091430664
2024-02-08 12:26:18.744857,9368.06,10.1,44.2,41.8,4.99,NOTREADY,4.996,0.028,173,7338,FULL,2024-02-08 12:26:17.756058,0.0,0,0,0.0,0.0,2024-02-08 12:26:18.753482,1980.7304382324219
2024-02-08 12:26:19.752766,9424.23,10.1,44.2,41.9,5.03,NOTREADY,4.989,0.031,172,7382,FULL,2024-02-08 12:26:18.756578,0.0,0,0,0.0,0.0,2024-02-08 12:26:19.740242,1981.2200546264648
2024-02-08 12:26:20.745372,9608.07,10.1,44.2,41.9,4.99,NOTREADY,4.985,0.031,173,7526,FULL,2024-02-08 12:26:19.761528,0.0,0,0,0.0,0.0,2024-02-08 12:26:20.742682,1979.1349411010742
2024-02-08 12:26:21.753408,9633.60,10.1,44.2,41.9,5.02,NOTREADY,4.987,0.030,172,7546,FULL,2024-02-08 12:26:20.761183,0.0,0,0,0.0,0.0,2024-02-08 12:26:21.745637,1979.766845703125
2024-02-08 12:26:22.761726,9361.67,10.1,44.2,41.9,5.00,NOTREADY,4.989,0.030,172,7333,FULL,2024-02-08 12:26:21.767562,0.0,0,0,0.0,0.0,2024-02-08 12:26:22.747946,1980.9673309326172
2024-02-08 12:26:23.754073,9494.45,10.1,44.2,41.9,5.00,NOTREADY,5.004,0.030,172,7437,FULL,2024-02-08 12:26:22.757211,0.0,0,0,0.0,0.0,2024-02-08 12:26:23.750338,1979.8616409301758
2024-02-08 12:26:24.762339,9555.73,10.1,44.2,41.9,5.00,NOTREADY,5.010,0.030,172,7485,FULL,2024-02-08 12:26:23.762317,0.0,0,0,0.0,0.0,2024-02-08 12:26:24.753027,1975.4070281982422
2024-02-08 12:26:25.739716,9582.54,10.1,44.2,41.9,5.01,NOTREADY,4.982,0.031,172,7506,FULL,2024-02-08 12:26:24.754780,0.0,0,0,0.0,0.0,2024-02-08 12:26:25.739716,1982.9734802246094
2024-02-08 12:26:26.746793,9438.27,10.1,44.2,41.9,5.00,NOTREADY,4.967,0.030,172,7393,FULL,2024-02-08 12:26:25.758593,0.0,0,0,0.0,0.0,2024-02-08 12:26:26.742760,1981.441307067871
2024-02-08 12:26:27.755221,9313.16,10.1,44.2,41.9,4.99,NOTREADY,4.964,0.030,173,7295,FULL,2024-02-08 12:26:26.758961,0.0,0,0,0.0,0.0,2024-02-08 12:26:27.745422,1978.961181640625
2024-02-08 12:26:28.763111,9412.74,10.1,44.2,42.0,5.03,NOTREADY,4.960,0.031,172,7373,FULL,2024-02-08 12:26:27.763731,0.0,0,0,0.0,0.0,2024-02-08 12:26:28.747864,1979.1349411010742
2024-02-08 12:26:29.740449,9311.89,10.1,44.2,42.0,5.00,NOTREADY,4.958,0.032,172,7294,FULL,2024-02-08 12:26:28.760100,0.0,0,0,0.0,0.0,2024-02-08 12:26:29.750685,1982.1205139160156
2024-02-08 12:26:30.747399,9507.21,10.0,44.2,42.0,4.99,NOTREADY,4.989,0.031,173,7447,FULL,2024-02-08 12:26:29.760921,0.0,0,0,0.0,0.0,2024-02-08 12:26:30.752414,1980.6831359863281
2024-02-08 12:26:31.740228,9304.23,10.0,44.2,42.0,4.99,NOTREADY,4.989,0.032,172,7288,FULL,2024-02-08 12:26:30.755929,0.0,0,0,0.0,0.0,2024-02-08 12:26:31.754263,1977.8396606445312
2024-02-08 12:26:32.747948,9145.92,10.0,44.2,42.0,5.03,NOTREADY,5.001,0.030,173,7164,FULL,2024-02-08 12:26:31.766412,0.0,0,0,0.0,0.0,2024-02-08 12:26:32.740814,1982.0415496826172
2024-02-08 12:26:33.756337,9435.72,10.0,44.2,42.0,5.01,NOTREADY,5.000,0.032,172,7391,FULL,2024-02-08 12:26:32.766239,0.0,0,0,0.0,0.0,2024-02-08 12:26:33.743091,1981.2992095947266
2024-02-08 12:26:34.748809,9205.92,10.0,44.2,42.0,4.99,NOTREADY,4.997,0.031,171,7211,FULL,2024-02-08 12:26:33.760026,0.0,0,0,0.0,0.0,2024-02-08 12:26:34.745696,1978.203010559082
2024-02-08 12:26:35.756943,9641.26,10.0,44.2,42.0,4.96,NOTREADY,4.982,0.030,172,7552,FULL,2024-02-08 12:26:34.764370,0.0,0,0,0.0,0.0,2024-02-08 12:26:35.747692,1983.652687072754
2024-02-08 12:26:36.749302,9665.52,10.0,44.2,42.1,4.99,NOTREADY,4.970,0.032,173,7571,FULL,2024-02-08 12:26:35.760125,0.0,0,0,0.0,0.0,2024-02-08 12:26:36.749830,1983.4157943725586
2024-02-08 12:26:37.741529,9818.72,10.0,44.1,42.1,5.02,NOTREADY,4.966,0.032,172,7691,FULL,2024-02-08 12:26:36.756022,0.0,0,0,0.0,0.0,2024-02-08 12:26:37.752060,1980.240821838379
2024-02-08 12:26:38.749592,9730.63,10.0,44.1,42.1,5.00,NOTREADY,4.961,0.031,172,7622,FULL,2024-02-08 12:26:37.754713,0.0,0,0,0.0,0.0,2024-02-08 12:26:38.754277,1982.9261779785156
2024-02-08 12:26:39.758185,9817.44,10.0,44.1,42.1,5.02,NOTREADY,4.957,0.032,173,7690,FULL,2024-02-08 12:26:38.760023,0.0,0,0,0.0,0.0,2024-02-08 12:26:39.741082,1983.3368301391602
2024-02-08 12:26:40.749994,9790.63,10.0,44.1,42.1,5.00,NOTREADY,4.977,0.031,172,7669,FULL,2024-02-08 12:26:39.768927,0.0,0,0,0.0,0.0,2024-02-08 12:26:40.743733,1983.8581085205078
2024-02-08 12:26:41.742137,9877.44,10.0,44.1,42.1,4.99,NOTREADY,4.980,0.030,172,7737,FULL,2024-02-08 12:26:40.762001,0.0,0,0,0.0,0.0,2024-02-08 12:26:41.745698,1976.418113708496
2024-02-08 12:26:42.750695,9782.97,10.0,44.1,42.1,4.99,NOTREADY,4.983,0.032,173,7663,FULL,2024-02-08 12:26:41.755887,0.0,0,0,0.0,0.0,2024-02-08 12:26:42.747450,1984.6952438354492
2024-02-08 12:26:43.742535,9805.95,10.0,44.1,42.1,5.01,NOTREADY,4.984,0.031,172,7681,FULL,2024-02-08 12:26:42.757438,0.0,0,0,0.0,0.0,2024-02-08 12:26:43.749824,1983.2578659057617
2024-02-08 12:26:44.751011,10114.90,10.0,44.1,42.1,5.00,NOTREADY,4.989,0.032,172,7923,FULL,2024-02-08 12:26:43.768924,0.0,0,0,0.0,0.0,2024-02-08 12:26:44.752068,1974.8384475708008
2024-02-08 12:26:45.759504,10266.82,10.0,44.1,42.2,5.00,NOTREADY,4.989,0.032,172,8042,FULL,2024-02-08 12:26:44.761576,0.0,0,0,0.0,0.0,2024-02-08 12:26:45.754209,1983.210563659668
2024-02-08 12:26:46.767240,10007.66,10.0,44.1,42.2,4.99,NOTREADY,4.956,0.030,173,7839,FULL,2024-02-08 12:26:45.762061,0.0,0,0,0.0,0.0,2024-02-08 12:26:46.740856,1983.9845657348633
2024-02-08 12:26:47.744712,10217.03,10.0,44.1,42.2,5.03,NOTREADY,4.956,0.032,172,8003,FULL,2024-02-08 12:26:46.763234,0.0,0,0,0.0,0.0,2024-02-08 12:26:47.743659,1982.8472137451172
2024-02-08 12:26:48.751767,10240.01,10.0,44.1,42.2,5.03,NOTREADY,4.959,0.033,173,8021,FULL,2024-02-08 12:26:47.757498,0.0,0,0,0.0,0.0,2024-02-08 12:26:48.745624,1980.7304382324219
2024-02-08 12:26:49.744211,10408.53,10.0,44.1,42.2,5.00,NOTREADY,4.966,0.031,172,8153,FULL,2024-02-08 12:26:48.757947,0.0,0,0,0.0,0.0,2024-02-08 12:26:49.747824,1983.210563659668
2024-02-08 12:26:50.752241,10543.85,10.0,44.1,42.2,4.99,NOTREADY,4.973,0.034,172,8259,FULL,2024-02-08 12:26:49.754914,0.0,0,0,0.0,0.0,2024-02-08 12:26:50.750208,1980.9673309326172
2024-02-08 12:26:51.744356,10351.08,10.0,44.1,42.2,4.99,NOTREADY,4.979,0.032,173,8108,FULL,2024-02-08 12:26:50.760490,0.0,0,0,0.0,0.0,2024-02-08 12:26:51.753100,1974.5540618896484
2024-02-08 12:26:52.752718,10437.89,10.0,44.1,42.2,5.02,NOTREADY,4.982,0.034,172,8176,FULL,2024-02-08 12:26:51.759760,0.0,0,0,0.0,0.0,2024-02-08 12:26:52.739642,1982.9734802246094
2024-02-08 12:26:53.745032,10120.01,10.0,44.0,42.3,4.99,NOTREADY,4.988,0.032,173,7927,FULL,2024-02-08 12:26:52.761727,0.0,0,0,0.0,0.0,2024-02-08 12:26:53.741472,1982.7207565307617
2024-02-08 12:26:54.753250,10125.11,10.0,44.0,42.3,5.02,NOTREADY,4.960,0.034,172,7931,FULL,2024-02-08 12:26:53.762235,0.0,0,0,0.0,0.0,2024-02-08 12:26:54.743938,1978.7242889404297
2024-02-08 12:26:55.761506,9950.21,10.0,44.0,42.3,4.99,NOTREADY,4.950,0.034,173,7794,FULL,2024-02-08 12:26:54.763763,0.0,0,0,0.0,0.0,2024-02-08 12:26:55.746404,1980.4145812988281
2024-02-08 12:26:56.754031,9821.27,10.0,44.0,42.3,5.00,NOTREADY,4.952,0.032,172,7693,FULL,2024-02-08 12:26:55.764019,0.0,0,0,0.0,0.0,2024-02-08 12:26:56.749257,1979.3245315551758
2024-02-08 12:26:57.761908,9522.53,10.0,44.0,42.3,4.99,NOTREADY,4.956,0.031,172,7459,FULL,2024-02-08 12:26:56.767214,0.0,0,0,0.0,0.0,2024-02-08 12:26:57.751553,1978.6136627197266
2024-02-08 12:26:58.754472,9794.46,10.0,44.0,42.3,5.02,NOTREADY,4.960,0.034,173,7672,FULL,2024-02-08 12:26:57.768097,0.0,0,0,0.0,0.0,2024-02-08 12:26:58.754472,1974.0013122558594
