time,concentration,instrument errors,saturator temp,condensor temp,optics temp,cabinet temp,ambient pressure,orifice pressure,nozzle pressure,laser current,liquid level,aersol flow,inlet flow,serial number,corrected counts,uncorrected counts,ready status
2024-02-08 12:39:39.914329,4.43E+04,0080,39.0,22.0,39.8,27.3,98.5,83.7,1.884,37,FULL (2667),1000.0,1.0,70847377,109094,105817,NOTREADY
2024-02-08 12:39:40.914261,4.40E+04,0080,39.0,22.0,39.8,27.3,98.5,83.7,1.882,37,FULL (2665),1000.0,1.0,70847377,109434,106057,NOTREADY
2024-02-08 12:39:41.914627,4.28E+04,0080,39.0,22.0,39.8,27.3,98.5,83.7,1.882,37,FULL (2663),1000.0,1.0,70847377,108824,105359,NOTREADY
2024-02-08 12:39:42.915580,4.35E+04,0080,39.0,22.0,39.8,27.3,98.5,83.7,1.882,37,FULL (2662),1000.0,1.0,70847377,107851,104769,NOTREADY
2024-02-08 12:39:43.915593,4.32E+04,0080,39.0,22.0,39.8,27.3,98.5,83.7,1.880,37,FULL (2661),1000.0,1.0,70847377,107999,104754,NOTREADY
2024-02-08 12:39:44.915747,4.39E+04,0080,39.0,22.0,39.8,27.3,98.5,83.6,1.882,37,FULL (2657),1000.0,1.0,70847377,109179,105847,NOTREADY
2024-02-08 12:39:45.915571,4.32E+04,0080,39.0,22.0,39.8,27.3,98.5,83.5,1.882,37,FULL (2656),1000.0,1.0,70847377,108291,105132,NOTREADY
2024-02-08 12:39:46.916667,4.42E+04,0080,39.0,22.0,39.8,27.3,98.5,83.4,1.882,37,FULL (2651),1000.0,1.0,70847377,108686,105318,NOTREADY
2024-02-08 12:39:47.916436,4.39E+04,0080,39.0,22.0,39.8,27.3,98.5,83.4,1.882,37,FULL (2648),1000.0,1.0,70847377,109005,105960,NOTREADY
2024-02-08 12:39:48.916496,4.47E+04,0080,39.0,22.0,39.8,27.3,98.5,83.2,1.882,37,FULL (2645),1000.0,1.0,70847377,112453,109128,NOTREADY
2024-02-08 12:39:49.916958,4.39E+04,0080,39.0,22.0,39.8,27.3,98.5,83.1,1.882,37,FULL (2640),1000.0,1.0,70847377,111318,107822,NOTREADY
2024-02-08 12:39:50.918565,4.32E+04,0080,39.0,22.0,39.8,27.3,98.5,83.0,1.882,37,FULL (2632),1000.0,1.0,70847377,110727,107171,NOTREADY
2024-02-08 12:39:51.918526,4.35E+04,0080,39.0,22.0,39.8,27.3,98.5,83.0,1.882,37,FULL (2620),1000.0,1.0,70847377,107871,104361,NOTREADY
2024-02-08 12:39:52.918497,4.35E+04,0080,39.0,22.0,39.8,27.3,98.5,82.9,1.880,37,FULL (2617),1000.0,1.0,70847377,107592,104381,NOTREADY
2024-02-08 12:39:53.919634,4.29E+04,0080,39.0,22.0,39.8,27.3,98.5,82.8,1.880,37,FULL (2613),1000.0,1.0,70847377,106578,103371,NOTREADY
2024-02-08 12:39:54.920008,4.34E+04,0080,39.0,22.0,39.8,27.3,98.5,82.8,1.880,37,FULL (2610),1000.0,1.0,70847377,107539,104394,NOTREADY
2024-02-08 12:39:55.921588,4.28E+04,0080,39.0,22.0,39.8,27.3,98.5,82.7,1.880,37,FULL (2607),1000.0,1.0,70847377,107723,104449,NOTREADY
2024-02-08 12:39:56.910031,4.23E+04,0080,39.0,22.0,39.8,27.2,98.5,82.6,1.880,37,FULL (2605),1000.0,1.0,70847377,106709,103439,NOTREADY
2024-02-08 12:39:57.911296,4.27E+04,0080,39.0,22.0,39.8,27.2,98.5,82.4,1.880,37,FULL (2601),1000.0,1.0,70847377,108352,105193,NOTREADY
2024-02-08 12:39:58.911155,4.36E+04,0080,39.0,22.0,39.8,27.2,98.5,82.4,1.880,37,FULL (2598),1000.0,1.0,70847377,108203,105034,NOTREADY
2024-02-08 12:39:59.912855,4.37E+04,0080,39.0,22.0,39.8,27.2,98.5,82.3,1.880,37,FULL (2560),1000.0,1.0,70847377,110546,107127,NOTREADY
2024-02-08 12:40:00.913029,4.31E+04,0080,39.0,22.0,39.9,27.2,98.5,82.2,1.880,37,FULL (2527),1000.0,1.0,70847377,108028,104734,NOTREADY
2024-02-08 12:40:01.913246,4.42E+04,0080,39.0,22.0,39.9,27.2,98.5,82.2,1.880,37,FULL (2463),1000.0,1.0,70847377,109042,105641,NOTREADY
2024-02-08 12:40:02.913141,4.31E+04,0080,39.0,22.0,39.9,27.2,98.5,82.1,1.880,37,FULL (2330),1000.0,1.0,70847377,107837,104751,NOTREADY
2024-02-08 12:40:03.913715,4.40E+04,0080,39.0,22.0,40.0,27.2,98.5,82.0,1.878,37,FULL (2212),1000.0,1.0,70847377,109460,106157,NOTREADY
2024-02-08 12:40:04.913558,4.38E+04,0080,39.0,22.0,40.0,27.2,98.6,82.0,1.878,37,NOTFULL (2260),1000.0,1.0,70847377,108364,104652,NOTREADY
2024-02-08 12:40:05.914027,4.13E+04,0080,39.0,22.0,40.0,27.2,98.6,81.9,1.878,37,FULL (3043),1000.0,1.0,70847377,105282,102518,NOTREADY
2024-02-08 12:40:06.914030,4.28E+04,0080,39.0,22.0,40.0,27.2,98.5,81.7,1.880,37,FULL (3150),1000.0,1.0,70847377,106803,103478,NOTREADY
2024-02-08 12:40:07.914497,4.49E+04,0080,39.0,22.0,40.0,27.2,98.5,81.6,1.878,37,FULL (3168),1000.0,1.0,70847377,108617,105704,NOTREADY
2024-02-08 12:40:08.915053,4.30E+04,0080,39.0,22.0,40.0,27.2,98.5,81.6,1.875,37,FULL (3173),1000.0,1.0,70847377,108920,105488,NOTREADY
2024-02-08 12:40:09.915052,4.33E+04,0080,39.0,22.0,40.1,27.2,98.5,81.5,1.878,37,FULL (3172),1000.0,1.0,70847377,107980,104526,NOTREADY
2024-02-08 12:40:10.915872,4.41E+04,0080,39.0,22.0,40.1,27.2,98.5,81.4,1.878,37,FULL (3168),1000.0,1.0,70847377,108440,105252,NOTREADY
2024-02-08 12:40:11.916056,4.31E+04,0080,39.0,22.0,40.1,27.2,98.5,81.4,1.878,37,FULL (3164),1000.0,1.0,70847377,107623,104543,NOTREADY
2024-02-08 12:40:12.915955,4.45E+04,0080,39.0,22.0,40.1,27.2,98.5,81.3,1.878,37,FULL (3158),1000.0,1.0,70847377,109296,105866,NOTREADY
2024-02-08 12:40:13.916225,4.23E+04,0080,39.0,22.0,40.2,27.2,98.5,81.2,1.878,37,FULL (3152),1000.0,1.0,70847377,107741,104351,NOTREADY
2024-02-08 12:40:14.916571,4.22E+04,0080,39.0,22.0,40.2,27.2,98.5,81.2,1.878,37,FULL (3145),1000.0,1.0,70847377,106444,103174,NOTREADY
2024-02-08 12:40:15.916815,4.27E+04,0080,39.0,22.0,40.3,27.2,98.5,81.0,1.878,37,FULL (3140),1000.0,1.0,70847377,106815,103678,NOTREADY
2024-02-08 12:40:16.916911,4.19E+04,0080,39.0,22.0,40.3,27.2,98.5,80.9,1.878,37,FULL (3133),1000.0,1.0,70847377,105306,102158,NOTREADY
2024-02-08 12:40:17.917662,4.13E+04,0080,39.0,22.0,40.3,27.2,98.5,80.9,1.878,37,FULL (3125),1000.0,1.0,70847377,104495,101383,NOTREADY
2024-02-08 12:40:18.917684,4.26E+04,0080,39.0,22.0,40.3,27.2,98.5,80.8,1.878,37,FULL (3119),1000.0,1.0,70847377,106488,103571,NOTREADY
2024-02-08 12:40:19.917800,4.28E+04,0080,39.0,22.0,40.4,27.2,98.5,80.7,1.878,37,FULL (3113),1000.0,1.0,70847377,107301,104008,NOTREADY
2024-02-08 12:40:20.917844,4.27E+04,0080,39.0,22.0,40.4,27.2,98.5,80.6,1.878,37,FULL (3108),1000.0,1.0,70847377,107154,104216,NOTREADY
2024-02-08 12:40:21.918669,4.37E+04,0080,39.0,22.0,40.4,27.2,98.5,80.6,1.878,37,FULL (3102),1000.0,1.0,70847377,112025,108852,NOTREADY
2024-02-08 12:40:22.918722,4.32E+04,0080,39.0,22.0,40.4,27.2,98.5,80.5,1.878,37,FULL (3098),1000.0,1.0,70847377,109639,105526,NOTREADY
2024-02-08 12:40:23.918513,4.27E+04,0080,39.0,22.0,40.4,27.2,98.5,80.4,1.878,37,FULL (3096),1000.0,1.0,70847377,106581,103683,NOTREADY
2024-02-08 12:40:24.919288,4.26E+04,0080,39.0,22.0,40.4,27.2,98.5,80.3,1.878,37,FULL (3092),1000.0,1.0,70847377,106723,103567,NOTREADY
2024-02-08 12:40:25.919258,4.26E+04,0080,39.0,22.0,40.4,27.2,98.5,80.2,1.880,37,FULL (3087),1000.0,1.0,70847377,106395,102986,NOTREADY
2024-02-08 12:40:26.919480,4.18E+04,0080,39.0,22.0,40.4,27.2,98.5,80.1,1.880,37,FULL (3081),1000.0,1.0,70847377,105108,102254,NOTREADY
2024-02-08 12:40:27.919992,4.26E+04,0080,39.0,22.0,40.4,27.2,98.5,80.1,1.880,37,FULL (3078),1000.0,1.0,70847377,107598,104346,NOTREADY
2024-02-08 12:40:28.920073,4.24E+04,0080,39.0,22.0,40.3,27.2,98.5,80.0,1.880,37,FULL (3075),1000.0,1.0,70847377,105698,102416,NOTREADY
2024-02-08 12:40:29.920200,4.17E+04,0080,39.0,22.0,40.3,27.2,98.5,79.9,1.880,37,FULL (3071),1000.0,1.0,70847377,104517,101279,NOTREADY
2024-02-08 12:40:30.920690,4.30E+04,0080,39.0,22.0,40.2,27.2,98.5,79.9,1.878,37,FULL (3068),1000.0,1.0,70847377,106622,104310,NOTREADY
2024-02-08 12:40:31.920715,4.61E+04,0080,39.0,22.0,40.2,27.2,98.5,79.8,1.880,37,FULL (3065),1000.0,1.0,70847377,114219,111098,NOTREADY
2024-02-08 12:40:32.921465,4.69E+04,0080,39.0,22.0,40.2,27.2,98.5,79.7,1.880,37,FULL (3063),1000.0,1.0,70847377,117549,113746,NOTREADY
2024-02-08 12:40:33.921490,4.73E+04,0080,39.0,22.0,40.1,27.2,98.5,79.6,1.882,37,FULL (3061),1000.0,1.0,70847377,117446,113670,NOTREADY
2024-02-08 12:40:34.921221,4.58E+04,0080,39.0,22.0,40.1,27.2,98.5,79.5,1.880,37,FULL (3059),1000.0,1.0,70847377,115512,111771,NOTREADY
2024-02-08 12:40:35.921845,4.65E+04,0080,39.0,22.0,40.1,27.2,98.5,79.4,1.882,37,FULL (3056),1000.0,1.0,70847377,115481,111812,NOTREADY
2024-02-08 12:40:36.921779,4.55E+04,0080,39.0,22.0,40.0,27.2,98.5,79.4,1.882,37,FULL (3054),1000.0,1.0,70847377,115304,111216,NOTREADY
2024-02-08 12:40:37.922235,4.38E+04,0080,39.0,22.0,40.0,27.2,98.5,79.3,1.882,37,FULL (3053),1000.0,1.0,70847377,110564,107202,NOTREADY
2024-02-08 12:40:38.922749,4.47E+04,0080,39.0,22.0,40.0,27.2,98.5,79.3,1.880,37,FULL (3051),1000.0,1.0,70847377,111644,108308,NOTREADY
2024-02-08 12:40:39.922512,4.48E+04,0080,39.0,22.0,39.9,27.2,98.5,79.2,1.882,37,FULL (3049),1000.0,1.0,70847377,110610,106942,NOTREADY
2024-02-08 12:40:40.922698,4.35E+04,0080,39.0,22.0,39.9,27.2,98.5,79.1,1.882,37,FULL (3047),1000.0,1.0,70847377,109586,106285,NOTREADY
2024-02-08 12:40:41.922470,4.42E+04,0080,39.0,22.0,39.8,27.2,98.5,79.0,1.882,37,FULL (3045),1000.0,1.0,70847377,110198,106726,NOTREADY
2024-02-08 12:40:42.922408,4.34E+04,0080,39.0,22.0,39.8,27.2,98.5,78.9,1.882,37,FULL (3044),1000.0,1.0,70847377,107949,104744,NOTREADY
2024-02-08 12:40:43.922982,4.30E+04,0080,39.0,22.0,39.8,27.2,98.5,78.8,1.882,37,FULL (3041),1000.0,1.0,70847377,109566,106135,NOTREADY
2024-02-08 12:40:44.923002,4.34E+04,0080,39.0,22.0,39.8,27.2,98.5,78.8,1.882,37,FULL (3040),1000.0,1.0,70847377,107876,104632,NOTREADY
2024-02-08 12:40:45.923789,4.37E+04,0080,39.0,22.0,39.8,27.2,98.5,78.7,1.882,37,FULL (3038),1000.0,1.0,70847377,109327,106037,NOTREADY
2024-02-08 12:40:46.923615,4.22E+04,0080,39.0,22.0,39.8,27.2,98.5,78.6,1.882,37,FULL (3037),1000.0,1.0,70847377,107432,104346,NOTREADY
2024-02-08 12:40:47.924060,4.22E+04,0080,39.0,22.0,39.8,27.2,98.5,78.6,1.880,37,FULL (3036),1000.0,1.0,70847377,106420,102696,NOTREADY
2024-02-08 12:40:48.924305,4.39E+04,0080,39.0,22.0,39.7,27.2,98.5,78.5,1.882,37,FULL (3035),1000.0,1.0,70847377,107004,104506,NOTREADY
2024-02-08 12:40:49.924459,4.32E+04,0080,39.0,22.0,39.7,27.2,98.5,78.4,1.882,37,FULL (3033),1000.0,1.0,70847377,107918,104494,NOTREADY
2024-02-08 12:40:50.909264,4.35E+04,0080,39.0,22.0,39.7,27.2,98.5,78.4,1.882,37,FULL (3031),1000.0,1.0,70847377,109157,106060,NOTREADY
2024-02-08 12:40:51.909940,4.47E+04,0080,39.0,22.0,39.7,27.2,98.5,78.2,1.882,37,FULL (3031),1000.0,1.0,70847377,111191,107669,NOTREADY
2024-02-08 12:40:52.909920,4.31E+04,0080,39.0,22.0,39.7,27.2,98.5,78.2,1.882,37,FULL (3029),1000.0,1.0,70847377,109810,106524,NOTREADY
2024-02-08 12:40:53.910370,4.41E+04,0080,39.0,22.0,39.7,27.2,98.5,78.1,1.880,37,FULL (3028),1000.0,1.0,70847377,109756,106265,NOTREADY
2024-02-08 12:40:54.911098,4.43E+04,0080,39.0,22.0,39.6,27.2,98.5,78.0,1.880,37,FULL (3028),1000.0,1.0,70847377,109396,105863,NOTREADY
2024-02-08 12:40:55.911345,4.29E+04,0080,39.0,22.0,39.6,27.2,98.5,78.0,1.882,37,FULL (3027),1000.0,1.0,70847377,108276,105193,NOTREADY
2024-02-08 12:40:56.911462,4.32E+04,0080,39.0,22.0,39.6,27.3,98.5,77.9,1.882,37,FULL (3026),1000.0,1.0,70847377,108295,104929,NOTREADY
2024-02-08 12:40:57.911334,4.35E+04,0080,39.0,22.0,39.7,27.3,98.5,77.8,1.880,37,FULL (3025),1000.0,1.0,70847377,108009,104645,NOTREADY
2024-02-08 12:40:58.911701,4.21E+04,0080,39.0,22.0,39.7,27.3,98.5,77.7,1.880,37,FULL (3024),1000.0,1.0,70847377,106080,102904,NOTREADY
2024-02-08 12:40:59.912528,4.34E+04,0080,39.0,22.0,39.7,27.3,98.5,77.7,1.880,37,FULL (3022),1000.0,1.0,70847377,108604,105795,NOTREADY
2024-02-08 12:41:00.912345,4.26E+04,0080,39.0,22.0,39.8,27.3,98.5,77.5,1.880,37,FULL (3022),1000.0,1.0,70847377,108898,105404,NOTREADY
2024-02-08 12:41:01.912188,4.34E+04,0080,39.0,22.0,39.8,27.3,98.5,77.5,1.880,37,FULL (3021),1000.0,1.0,70847377,108941,105232,NOTREADY
2024-02-08 12:41:02.912224,4.18E+04,0080,39.0,22.0,39.8,27.3,98.5,77.4,1.878,37,FULL (3019),1000.0,1.0,70847377,106160,103003,NOTREADY
2024-02-08 12:41:03.912176,4.25E+04,0080,39.0,22.0,39.8,27.3,98.5,77.3,1.880,37,FULL (3017),1000.0,1.0,70847377,105528,102621,NOTREADY
2024-02-08 12:41:04.912093,4.41E+04,0080,39.0,22.0,39.9,27.3,98.5,77.2,1.878,37,FULL (3015),1000.0,1.0,70847377,110082,107290,NOTREADY
2024-02-08 12:41:05.912964,4.62E+04,0080,39.0,22.0,39.9,27.3,98.5,77.2,1.880,37,FULL (3016),1000.0,1.0,70847377,113942,110499,NOTREADY
2024-02-08 12:41:06.912841,4.51E+04,0080,39.0,22.0,39.9,27.3,98.5,77.1,1.878,37,FULL (3014),1000.0,1.0,70847377,112584,108834,NOTREADY
2024-02-08 12:41:07.913261,4.44E+04,0080,39.0,22.0,39.9,27.3,98.5,77.0,1.878,37,FULL (3013),1000.0,1.0,70847377,111001,107486,NOTREADY
2024-02-08 12:41:08.913483,4.40E+04,0080,39.0,22.0,39.9,27.3,98.5,77.0,1.878,37,FULL (3013),1000.0,1.0,70847377,110511,107135,NOTREADY
2024-02-08 12:41:09.913493,4.43E+04,0080,39.0,22.0,40.0,27.3,98.5,76.8,1.880,37,FULL (3012),1000.0,1.0,70847377,110107,106868,NOTREADY
2024-02-08 12:41:10.914154,4.37E+04,0080,39.0,22.0,40.0,27.3,98.5,76.7,1.880,37,FULL (3010),1000.0,1.0,70847377,109361,105667,NOTREADY
2024-02-08 12:41:11.914182,4.24E+04,0080,39.0,22.0,40.0,27.3,98.5,76.7,1.878,37,FULL (3009),1000.0,1.0,70847377,105618,102265,NOTREADY
2024-02-08 12:41:12.914193,4.30E+04,0080,39.0,22.0,40.0,27.3,98.5,76.6,1.878,37,FULL (3008),1000.0,1.0,70847377,106212,103085,NOTREADY
2024-02-08 12:41:13.914610,4.27E+04,0080,39.0,22.0,40.0,27.3,98.5,76.5,1.880,37,FULL (3007),1000.0,1.0,70847377,107644,104528,NOTREADY
2024-02-08 12:41:14.915054,4.29E+04,0080,39.0,22.0,40.0,27.2,98.5,76.4,1.878,37,FULL (3007),1000.0,1.0,70847377,106612,103401,NOTREADY
2024-02-08 12:41:15.914952,4.21E+04,0080,39.0,22.0,40.0,27.3,98.5,76.4,1.878,37,FULL (3005),1000.0,1.0,70847377,106397,103073,NOTREADY
2024-02-08 12:41:16.915733,4.31E+04,0080,39.0,22.0,40.0,27.3,98.5,76.3,1.878,37,FULL (3004),1000.0,1.0,70847377,106142,103129,NOTREADY
2024-02-08 12:41:17.917423,4.25E+04,0080,39.0,22.0,40.0,27.3,98.5,76.2,1.880,37,FULL (3004),1000.0,1.0,70847377,105923,102678,NOTREADY
2024-02-08 12:41:18.917874,4.23E+04,0080,39.0,22.0,40.0,27.3,98.5,76.1,1.875,37,FULL (3003),1000.0,1.0,70847377,104813,101810,NOTREADY
2024-02-08 12:41:19.918574,4.22E+04,0080,39.0,22.0,40.1,27.3,98.5,76.0,1.878,37,FULL (3003),1000.0,1.0,70847377,105927,102751,NOTREADY
2024-02-08 12:41:20.918535,4.33E+04,0080,39.0,22.0,40.1,27.3,98.5,75.9,1.878,37,FULL (2998),1000.0,1.0,70847377,106180,103222,NOTREADY
